Team,Name,Season,WP_season
Indiana Pacers,"Anigbogu,Ike",2018,0.12992444756806898
Indiana Pacers,"Anigbogu,Ike",2019,0.030034865764794694
Indiana Pacers,"Bitadze,Goga",2020,1.6738689049455755
Indiana Pacers,"Bogdanović,Bojan",2018,12.593539640773505
Indiana Pacers,"Bogdanović,Bojan",2019,15.440653558904915
Indiana Pacers,"Booker,Trevor",2018,0.9017336330500298
Indiana Pacers,"Bowen,Brian",2020,0.09082744542027074
Indiana Pacers,"Brogdon,Malcolm",2020,8.645812420752911
Indiana Pacers,"Collison,Darren",2018,9.382786325674406
Indiana Pacers,"Collison,Darren",2019,9.498037100021367
Indiana Pacers,"Evans,Tyreke",2019,9.137038657994836
Indiana Pacers,"Holiday,Aaron",2019,3.3580393474673587
Indiana Pacers,"Holiday,Aaron",2020,6.109261755941109
Indiana Pacers,"Holiday,Justin",2020,5.644135686984809
Indiana Pacers,"Jefferson,Al",2018,2.497188186508018
Indiana Pacers,"Johnson,Alize",2019,0.17427280240202064
Indiana Pacers,"Johnson,Alize",2020,0.15365392957596033
Indiana Pacers,"Joseph,Cory",2018,7.772967565202254
Indiana Pacers,"Joseph,Cory",2019,6.713216146527961
Indiana Pacers,"Lamb,Jeremy",2020,6.166913465077868
Indiana Pacers,"Leaf,T.J.",2018,1.4058698580505224
Indiana Pacers,"Leaf,T.J.",2019,2.099432673976228
Indiana Pacers,"Leaf,T.J.",2020,0.7217107264129481
Indiana Pacers,"Matthews,Wesley",2019,3.0945832651350895
Indiana Pacers,"McConnell,T.J.",2020,4.423495402879639
Indiana Pacers,"McDermott,Doug",2019,5.486607902226379
Indiana Pacers,"McDermott,Doug",2020,6.067440692766162
Indiana Pacers,"McKinney-Jones,Trey",2018,0.0
Indiana Pacers,"Mitrou-Long,Naz",2020,0.19793982068839866
Indiana Pacers,"O'Quinn,Kyle",2019,1.5798388177150096
Indiana Pacers,"Oladipo,Victor",2018,20.601089072163415
Indiana Pacers,"Oladipo,Victor",2019,7.75360937380854
Indiana Pacers,"Oladipo,Victor",2020,2.0962767294057776
Indiana Pacers,"Poythress,Alex",2018,0.19844169673848858
Indiana Pacers,"Reed,Davon",2019,0.11678093690280503
Indiana Pacers,"Robinson,Glenn",2018,0.9984167354040095
Indiana Pacers,"Sabonis,Domantas",2018,8.828589749295691
Indiana Pacers,"Sabonis,Domantas",2019,9.521761872190371
Indiana Pacers,"Sabonis,Domantas",2020,10.982346959311366
Indiana Pacers,"Sampson,JaKarr",2020,0.907286133497829
Indiana Pacers,"Stephenson,Lance",2018,9.471414138223189
Indiana Pacers,"Sumner,Edmond",2019,0.7347156160215695
Indiana Pacers,"Sumner,Edmond",2020,1.2714036745632644
Indiana Pacers,"Turner,Myles",2018,9.472426981245206
Indiana Pacers,"Turner,Myles",2019,11.400781196054975
Indiana Pacers,"Turner,Myles",2020,7.20523686626753
Indiana Pacers,"Warren,T.J.",2020,10.818098496878521
Indiana Pacers,"Wilkins,Damien",2018,0.38914036337021046
Indiana Pacers,"Young,Joe",2018,2.2369889353374632
Indiana Pacers,"Young,Thaddeus",2018,10.074136144878855
Indiana Pacers,"Young,Thaddeus",2019,9.955805452573154
Los Angeles Clippers,"Beverley,Patrick",2018,1.4204951356859898
Los Angeles Clippers,"Beverley,Patrick",2019,6.439079227755973
Los Angeles Clippers,"Beverley,Patrick",2020,3.821389186248092
Los Angeles Clippers,"Bradley,Avery",2018,0.6130443432591415
Los Angeles Clippers,"Bradley,Avery",2019,4.489736298286489
Los Angeles Clippers,"Chandler,Wilson",2019,0.9381307875289099
Los Angeles Clippers,"Coffey,Amir",2020,0.3096653415623436
Los Angeles Clippers,"Dekker,Sam",2018,2.9871057785172987
Los Angeles Clippers,"Delgado,Ángel",2019,0.03230674662645855
Los Angeles Clippers,"Evans,Jawun",2018,2.884674540235881
Los Angeles Clippers,"Gallinari,Danilo",2018,3.6118521632068017
Los Angeles Clippers,"Gallinari,Danilo",2019,14.762232522839579
Los Angeles Clippers,"George,Paul",2020,9.538837482267724
Los Angeles Clippers,"Gilgeous-Alexander,Shai",2019,10.131131799788069
Los Angeles Clippers,"Gortat,Marcin",2019,2.133242313067928
Los Angeles Clippers,"Green,JaMychal",2019,2.4545631017611105
Los Angeles Clippers,"Green,JaMychal",2020,3.4222957959255345
Los Angeles Clippers,"Griffin,Blake",2018,8.051358881595691
Los Angeles Clippers,"Harkless,Maurice",2020,2.5721113464477288
Los Angeles Clippers,"Harrell,Montrezl",2018,7.086320471162865
Los Angeles Clippers,"Harrell,Montrezl",2019,12.726585224006726
Los Angeles Clippers,"Harrell,Montrezl",2020,10.692504768315931
Los Angeles Clippers,"Harris,Tobias",2018,6.57731115112962
Los Angeles Clippers,"Harris,Tobias",2019,11.888524086819837
Los Angeles Clippers,"Jackson,Reggie",2020,0.819075896446178
Los Angeles Clippers,"Johnson,Brice",2018,0.14644813510733296
Los Angeles Clippers,"Johnson,Wesley",2018,4.670866865252171
Los Angeles Clippers,"Jordan,DeAndre",2018,7.470361059575648
Los Angeles Clippers,"Kabengele,Mfiondu",2020,0.41576191934211065
Los Angeles Clippers,"Kilpatrick,Sean",2018,0.21355671525124958
Los Angeles Clippers,"Leonard,Kawhi",2020,14.529768927647003
Los Angeles Clippers,"Mann,Terance",2020,0.6140268002623941
Los Angeles Clippers,"Marjanović,Boban",2018,0.9418049034442759
Los Angeles Clippers,"Marjanović,Boban",2019,1.9736449380711054
Los Angeles Clippers,"Mbah a Moute,Luc",2019,0.19213615720031346
Los Angeles Clippers,"McGruder,Rodney",2020,1.7219654828699855
Los Angeles Clippers,"Morris,Marcus",2020,1.3409359181352223
Los Angeles Clippers,"Motley,Johnathan",2019,0.9200462719243264
Los Angeles Clippers,"Motley,Johnathan",2020,0.2047460612887585
Los Angeles Clippers,"Patterson,Patrick",2020,2.3114322635587765
Los Angeles Clippers,"Reed,Willie",2018,1.5608596637368077
Los Angeles Clippers,"Rivers,Austin",2018,10.029933253811553
Los Angeles Clippers,"Robinson,Jerome",2019,1.3741319243703778
Los Angeles Clippers,"Robinson,Jerome",2020,1.5720374967367365
Los Angeles Clippers,"Scott,Mike",2019,2.64911474375001
Los Angeles Clippers,"Shamet,Landry",2019,3.215846385639314
Los Angeles Clippers,"Shamet,Landry",2020,4.433182131161601
Los Angeles Clippers,"Temple,Garrett",2019,1.3669459904390218
Los Angeles Clippers,"Teodosić,Miloš",2018,4.653997023848037
Los Angeles Clippers,"Teodosić,Miloš",2019,0.5046491276805486
Los Angeles Clippers,"Thornwell,Sindarius",2018,2.8900446606007124
Los Angeles Clippers,"Thornwell,Sindarius",2019,0.7810021103658009
Los Angeles Clippers,"Wallace,Tyrone",2018,3.0681990505669607
Los Angeles Clippers,"Wallace,Tyrone",2019,2.4868229210874313
Los Angeles Clippers,"Walton,Derrick",2020,0.43084656114019754
Los Angeles Clippers,"Williams,C.J.",2018,2.2247693032640194
Los Angeles Clippers,"Williams,Lou",2018,19.190953019903397
Los Angeles Clippers,"Williams,Lou",2019,17.82619505586651
Los Angeles Clippers,"Williams,Lou",2020,12.574895977264061
Los Angeles Clippers,"Wilson,Jamil",2018,0.9852878732137715
Los Angeles Clippers,"Zubac,Ivica",2019,2.3975317778849976
Los Angeles Clippers,"Zubac,Ivica",2020,3.9427854524183945
Los Angeles Lakers,"Ball,Lonzo",2018,7.01509575343384
Los Angeles Lakers,"Ball,Lonzo",2019,5.443858964831363
Los Angeles Lakers,"Beasley,Michael",2019,1.8880836781014132
Los Angeles Lakers,"Blue,Vander",2018,0.06539570534635994
Los Angeles Lakers,"Bogut,Andrew",2018,0.2384671188507268
Los Angeles Lakers,"Bonga,Isaac",2019,0.3613938133464581
Los Angeles Lakers,"Bradley,Avery",2020,4.393040377831142
Los Angeles Lakers,"Brewer,Corey",2018,2.0261856787802492
Los Angeles Lakers,"Bryant,Thomas",2018,0.26225454242868207
Los Angeles Lakers,"Bullock,Reggie",2019,1.9523100604878103
Los Angeles Lakers,"Caldwell-Pope,Kentavious",2018,10.598104514543316
Los Angeles Lakers,"Caldwell-Pope,Kentavious",2019,9.650537677435294
Los Angeles Lakers,"Caldwell-Pope,Kentavious",2020,5.801430865090553
Los Angeles Lakers,"Caruso,Alex",2018,1.5101847569765474
Los Angeles Lakers,"Caruso,Alex",2019,2.357048740129857
Los Angeles Lakers,"Caruso,Alex",2020,3.474957994326386
Los Angeles Lakers,"Chandler,Tyson",2019,0.9606387394689627
Los Angeles Lakers,"Clarkson,Jordan",2018,8.378498128805816
Los Angeles Lakers,"Cook,Quinn",2020,2.0370081160217093
Los Angeles Lakers,"Daniels,Troy",2020,1.8272900416218893
Los Angeles Lakers,"Davis,Anthony",2020,14.891022632874277
Los Angeles Lakers,"Deng,Luol",2018,0.027584111445846486
Los Angeles Lakers,"Dudley,Jared",2020,0.5813065004873263
Los Angeles Lakers,"Ennis,Tyler",2018,2.5485506291483695
Los Angeles Lakers,"Frye,Channing",2018,0.5225378923723143
Los Angeles Lakers,"Green,Danny",2020,5.168817671877071
Los Angeles Lakers,"Hart,Josh",2018,4.95246494031909
Los Angeles Lakers,"Hart,Josh",2019,5.783619508429379
Los Angeles Lakers,"Hayes,Nigel",2018,0.03757531303186208
Los Angeles Lakers,"Horton-Tucker,Talen",2020,0.008375604380903946
Los Angeles Lakers,"Howard,Dwight",2020,3.260822994893862
Los Angeles Lakers,"Ingram,Andre",2018,0.25670418001354456
Los Angeles Lakers,"Ingram,Andre",2019,0.05017860458713428
Los Angeles Lakers,"Ingram,Brandon",2018,10.347667945386762
Los Angeles Lakers,"Ingram,Brandon",2019,9.968424688130966
Los Angeles Lakers,"James,LeBron",2019,15.961489671532304
Los Angeles Lakers,"James,LeBron",2020,16.64963586207773
Los Angeles Lakers,"Jones,Jemerrio",2019,0.30305882333148404
Los Angeles Lakers,"Kuzma,Kyle",2018,13.345386977830733
Los Angeles Lakers,"Kuzma,Kyle",2019,13.95539766300905
Los Angeles Lakers,"Kuzma,Kyle",2020,7.426454603782717
Los Angeles Lakers,"Lopez,Brook",2018,10.110104163451437
Los Angeles Lakers,"Machado,Scott",2019,0.04448798710328338
Los Angeles Lakers,"McGee,JaVale",2019,7.878688084646235
Los Angeles Lakers,"McGee,JaVale",2020,3.446475893667277
Los Angeles Lakers,"Morris,Markieff",2020,0.35998553588762555
Los Angeles Lakers,"Muscala,Mike",2019,1.0626355417959288
Los Angeles Lakers,"Mykhailiuk,Sviatoslav",2019,1.5197082525030776
Los Angeles Lakers,"Nance,Larry",2018,2.7583276094381928
Los Angeles Lakers,"Norvell,Zach",2020,0.010150341172753938
Los Angeles Lakers,"Payton,Gary",2018,0.4055732828423286
Los Angeles Lakers,"Randle,Julius",2018,12.296552394312679
Los Angeles Lakers,"Rondo,Rajon",2019,5.340151380171947
Los Angeles Lakers,"Rondo,Rajon",2020,4.131367323754447
Los Angeles Lakers,"Stephenson,Lance",2019,5.425532244653441
Los Angeles Lakers,"Thomas,Isaiah",2018,3.0350858574249298
Los Angeles Lakers,"Wagner,Moritz",2019,2.266344577367202
Los Angeles Lakers,"Wear,Travis",2018,0.8702524275131683
Los Angeles Lakers,"Williams,Derrick",2018,0.04022030216849641
Los Angeles Lakers,"Williams,Johnathan",2019,1.064704218843836
Los Angeles Lakers,"Zubac,Ivica",2018,1.4344062599415122
Los Angeles Lakers,"Zubac,Ivica",2019,2.3876492779426184
Memphis Grizzlies,"Allen,Grayson",2020,2.2890459157932663
Memphis Grizzlies,"Anderson,Kyle",2019,3.5200189081050803
Memphis Grizzlies,"Anderson,Kyle",2020,3.5356374567463686
Memphis Grizzlies,"Bell,Jordan",2020,0.09245964594897567
Memphis Grizzlies,"Bradley,Avery",2019,2.316443289535165
Memphis Grizzlies,"Brooks,Dillon",2018,9.366168152916831
Memphis Grizzlies,"Brooks,Dillon",2019,1.4124478330882217
Memphis Grizzlies,"Brooks,Dillon",2020,10.796232088985306
Memphis Grizzlies,"Brooks,MarShon",2018,1.3976204368927945
Memphis Grizzlies,"Brooks,MarShon",2019,2.0108715390818768
Memphis Grizzlies,"Caboclo,Bruno",2019,2.849907065411348
Memphis Grizzlies,"Caboclo,Bruno",2020,0.6734153268953857
Memphis Grizzlies,"Carter,Jevon",2019,2.1809595838733387
Memphis Grizzlies,"Casspi,Omri",2019,2.25919790149707
Memphis Grizzlies,"Chalmers,Mario",2018,5.826276826532309
Memphis Grizzlies,"Clarke,Brandon",2020,5.244736865018953
Memphis Grizzlies,"Conley,Mike",2018,2.3287754511929495
Memphis Grizzlies,"Conley,Mike",2019,15.643689888323342
Memphis Grizzlies,"Crowder,Jae",2020,5.176792801070749
Memphis Grizzlies,"Davis,Deyonta",2018,2.9164850756254186
Memphis Grizzlies,"Dieng,Gorgui",2020,0.9180615642386037
Memphis Grizzlies,"Dorsey,Tyler",2019,2.098133089535388
Memphis Grizzlies,"Ennis,James",2018,2.743751844213116
Memphis Grizzlies,"Evans,Tyreke",2018,10.8381107842178
Memphis Grizzlies,"Gasol,Marc",2018,14.674866981110593
Memphis Grizzlies,"Gasol,Marc",2019,9.504617285678673
Memphis Grizzlies,"Green,JaMychal",2018,5.367601418063325
Memphis Grizzlies,"Green,JaMychal",2019,3.765552366398654
Memphis Grizzlies,"Guduric,Marko",2020,1.9514277567539513
Memphis Grizzlies,"Hannahs,Dusty",2019,0.13139615468802335
Memphis Grizzlies,"Hannahs,Dusty",2020,0.11831326191635466
Memphis Grizzlies,"Harrison,Andrew",2018,5.698079582955442
Memphis Grizzlies,"Harrison,Andrew",2019,0.018080718682856604
Memphis Grizzlies,"Henry,Myke",2018,1.2611482681220196
Memphis Grizzlies,"Hill,Solomon",2020,2.8935721235509306
Memphis Grizzlies,"Holiday,Justin",2019,4.727940336595212
Memphis Grizzlies,"Hunter,Vince",2018,0.05387600476454714
Memphis Grizzlies,"Jackson,Jaren",2019,7.749188949591663
Memphis Grizzlies,"Jackson,Jaren",2020,9.13004230444847
Memphis Grizzlies,"Jackson,Josh",2020,2.020407901673237
Memphis Grizzlies,"Johnson,Brice",2018,0.30340345358874515
Memphis Grizzlies,"Johnson,Omari",2018,0.21133847398444183
Memphis Grizzlies,"Jones,Tyus",2020,5.407260618184757
Memphis Grizzlies,"Konchar,John",2020,0.3699991231343905
Memphis Grizzlies,"Mack,Shelvin",2019,4.772275096226796
Memphis Grizzlies,"Martin,Jarell",2018,5.585923290209077
Memphis Grizzlies,"McLemore,Ben",2018,4.32138818067461
Memphis Grizzlies,"Melton,De'Anthony",2020,4.68216054126568
Memphis Grizzlies,"Miles,C.J.",2019,1.351286083735455
Memphis Grizzlies,"Morant,Ja",2020,11.140846138442617
Memphis Grizzlies,"Noah,Joakim",2019,2.8366294604256415
Memphis Grizzlies,"Parsons,Chandler",2018,2.9594727293800727
Memphis Grizzlies,"Parsons,Chandler",2019,2.2628364000336125
Memphis Grizzlies,"Rabb,Ivan",2018,1.695124204358093
Memphis Grizzlies,"Rabb,Ivan",2019,2.374981953735327
Memphis Grizzlies,"Rathan-Mayes,Xavier",2018,0.4591387206242238
Memphis Grizzlies,"Selden,Wayne",2018,3.4222511279218972
Memphis Grizzlies,"Selden,Wayne",2019,1.8536974339370742
Memphis Grizzlies,"Simmons,Kobi",2018,2.153738044399455
Memphis Grizzlies,"Stephens,D.J.",2019,0.027584111445846486
Memphis Grizzlies,"Teague,Marquis",2018,0.17483177622969903
Memphis Grizzlies,"Temple,Garrett",2019,4.884558959593996
Memphis Grizzlies,"Tolliver,Anthony",2020,0.308715350807892
Memphis Grizzlies,"Uthoff,Jarrod",2020,0.06791578681445046
Memphis Grizzlies,"Valančiūnas,Jonas",2019,3.6686957277770498
Memphis Grizzlies,"Valančiūnas,Jonas",2020,8.219760742830843
Memphis Grizzlies,"Washburn,Julian",2019,0.5219730622602876
Memphis Grizzlies,"Watanabe,Yuta",2019,0.5727981484281998
Memphis Grizzlies,"Watanabe,Yuta",2020,0.3047795502580146
Memphis Grizzlies,"Weber,Briante",2018,0.2523218805728801
Memphis Grizzlies,"Wright,Brandan",2018,1.2249332284678622
Memphis Grizzlies,"Wright,Delon",2019,3.4925833344500297
Memphis Grizzlies,"Zeller,Tyler",2019,0.33727519214620627
Miami Heat,"Adebayo,Bam",2018,4.447913390389358
Miami Heat,"Adebayo,Bam",2019,6.50670848282933
Miami Heat,"Adebayo,Bam",2020,10.422879632535869
Miami Heat,"Anderson,Ryan",2019,0.08830404341486504
Miami Heat,"Babbitt,Luke",2018,0.5157715778324262
Miami Heat,"Butler,Jimmy",2020,11.240935092270641
Miami Heat,"Crowder,Jae",2020,1.5142093682790239
Miami Heat,"Dragić,Goran",2018,14.83795378796173
Miami Heat,"Dragić,Goran",2019,5.506309951067876
Miami Heat,"Dragić,Goran",2020,9.2594629398806
Miami Heat,"Ellington,Wayne",2018,9.483372887329999
Miami Heat,"Ellington,Wayne",2019,2.2638721929320695
Miami Heat,"Haslem,Udonis",2018,0.1433641429309533
Miami Heat,"Haslem,Udonis",2019,0.35880119389721804
Miami Heat,"Haslem,Udonis",2020,0.08189625285807543
Miami Heat,"Herro,Tyler",2020,6.915512923805631
Miami Heat,"Hill,Solomon",2020,0.22608264350169657
Miami Heat,"Iguodala,Andre",2020,0.6764807809725628
Miami Heat,"Johnson,James",2018,8.756209980524877
Miami Heat,"Johnson,James",2019,4.849855259181378
Miami Heat,"Johnson,James",2020,1.0901201736108808
Miami Heat,"Johnson,Tyler",2018,9.343010948677929
Miami Heat,"Johnson,Tyler",2019,5.284215024940065
Miami Heat,"Jones,Derrick",2018,0.48428238589017497
Miami Heat,"Jones,Derrick",2019,3.8008550700758996
Miami Heat,"Jones,Derrick",2020,4.156359867215808
Miami Heat,"Leonard,Meyers",2020,2.828132668112527
Miami Heat,"Macon,Daryl",2020,0.040549395883777595
Miami Heat,"Maten,Yante",2019,0.03537501766701914
Miami Heat,"McGruder,Rodney",2018,0.824002268577071
Miami Heat,"McGruder,Rodney",2019,5.391740786345062
Miami Heat,"Mickey,Jordan",2018,0.9771077787578252
Miami Heat,"Nunn,Kendrick",2020,10.373949975561732
Miami Heat,"Okpala,KZ",2020,0.07484846001551906
Miami Heat,"Olynyk,Kelly",2018,9.01020716513239
Miami Heat,"Olynyk,Kelly",2019,7.834340695977435
Miami Heat,"Olynyk,Kelly",2020,4.285961111867011
Miami Heat,"Richardson,Josh",2018,11.664417015861947
Miami Heat,"Richardson,Josh",2019,13.045623878057052
Miami Heat,"Robinson,Duncan",2019,0.5385588756756313
Miami Heat,"Robinson,Duncan",2020,8.070517914468084
Miami Heat,"Silva,Chris",2020,0.6990668730148064
Miami Heat,"Terry,Emanuel",2019,0.010100158386971992
Miami Heat,"Vincent,Gabe",2020,0.19964819148091906
Miami Heat,"Wade,Dwyane",2018,4.070567769814153
Miami Heat,"Wade,Dwyane",2019,12.351500808888243
Miami Heat,"Waiters,Dion",2018,5.124590376268679
Miami Heat,"Waiters,Dion",2019,5.973821642482386
Miami Heat,"Waiters,Dion",2020,0.3317836806341239
Miami Heat,"Walton,Derrick",2018,0.3265762985662874
Miami Heat,"White,Okaro",2018,0.18196544457899566
Miami Heat,"Whiteside,Hassan",2018,7.66390607804246
Miami Heat,"Whiteside,Hassan",2019,8.22562102840234
Miami Heat,"Williams,Matt",2018,0.06565640577188092
Miami Heat,"Winslow,Justise",2018,6.511186812072285
Miami Heat,"Winslow,Justise",2019,9.26377693506304
Miami Heat,"Winslow,Justise",2020,1.4624780383964788
Milwaukee Bucks,"Antetokounmpo,Giannis",2018,22.018215848295668
Milwaukee Bucks,"Antetokounmpo,Giannis",2019,23.681231008192167
Milwaukee Bucks,"Antetokounmpo,Giannis",2020,16.99718293781134
Milwaukee Bucks,"Antetokounmpo,Thanasis",2020,0.42129209346269014
Milwaukee Bucks,"Bender,Dragan",2020,0.28532980810459146
Milwaukee Bucks,"Bledsoe,Eric",2018,14.488859182375338
Milwaukee Bucks,"Bledsoe,Eric",2019,15.195041762704328
Milwaukee Bucks,"Bledsoe,Eric",2020,9.156322344342462
Milwaukee Bucks,"Bolomboy,Joel",2018,0.053624349687451264
Milwaukee Bucks,"Brogdon,Malcolm",2018,6.941949115295748
Milwaukee Bucks,"Brogdon,Malcolm",2019,10.745401989289087
Milwaukee Bucks,"Brown,Sterling",2018,2.37293519424326
Milwaukee Bucks,"Brown,Sterling",2019,4.372365710119905
Milwaukee Bucks,"Brown,Sterling",2020,2.697761167271346
Milwaukee Bucks,"Canaan,Isaiah",2019,0.07226989693392237
Milwaukee Bucks,"Colson,Bonzie",2019,0.4715112765710279
Milwaukee Bucks,"Connaughton,Pat",2019,5.286590036126548
Milwaukee Bucks,"Connaughton,Pat",2020,3.320168296400833
Milwaukee Bucks,"Dellavedova,Matthew",2018,1.9845367366902078
Milwaukee Bucks,"Dellavedova,Matthew",2019,0.2745525126995335
Milwaukee Bucks,"DiVincenzo,Donte",2019,1.4348159134831762
Milwaukee Bucks,"DiVincenzo,Donte",2020,5.7656074719944534
Milwaukee Bucks,"Duval,Trevon",2019,0.04194266584292807
Milwaukee Bucks,"Frazier,Tim",2019,0.9847757195018656
Milwaukee Bucks,"Gasol,Pau",2019,0.09947836872699817
Milwaukee Bucks,"Henson,John",2018,6.34051844870139
Milwaukee Bucks,"Henson,John",2019,0.8700316429717987
Milwaukee Bucks,"Hill,George",2019,4.835448274253016
Milwaukee Bucks,"Hill,George",2020,4.4337517579192784
Milwaukee Bucks,"Jennings,Brandon",2018,0.9711685272808981
Milwaukee Bucks,"Kilpatrick,Sean",2018,1.0504361495786687
Milwaukee Bucks,"Korver,Kyle",2020,3.429235448165228
Milwaukee Bucks,"Liggins,DeAndre",2018,0.670825353406327
Milwaukee Bucks,"Lopez,Brook",2019,13.157516369367684
Milwaukee Bucks,"Lopez,Brook",2020,7.917902964516545
Milwaukee Bucks,"Lopez,Robin",2020,3.2878918433513635
Milwaukee Bucks,"Maker,Thon",2018,3.861385469366873
Milwaukee Bucks,"Maker,Thon",2019,1.6859748691851144
Milwaukee Bucks,"Mason,Frank",2020,0.21664576879407393
Milwaukee Bucks,"Matthews,Wesley",2020,5.050187372706795
Milwaukee Bucks,"Middleton,Khris",2018,18.68876596664354
Milwaukee Bucks,"Middleton,Khris",2019,18.04435111065002
Milwaukee Bucks,"Middleton,Khris",2020,11.616947281966919
Milwaukee Bucks,"Mirotić,Nikola",2019,3.1928671259415213
Milwaukee Bucks,"Monroe,Greg",2018,0.3641230809565329
Milwaukee Bucks,"Morris,Jaylen",2019,0.1140507564880439
Milwaukee Bucks,"Muhammad,Shabazz",2018,1.130270879190851
Milwaukee Bucks,"Munford,Xavier",2018,0.050173964876086316
Milwaukee Bucks,"Parker,Jabari",2018,4.764110065080997
Milwaukee Bucks,"Payton,Gary",2018,0.30726742500975324
Milwaukee Bucks,"Plumlee,Marshall",2018,0.10783334558486249
Milwaukee Bucks,"Smith,Jason",2019,0.1647470032990473
Milwaukee Bucks,"Snell,Tony",2018,5.68639767374035
Milwaukee Bucks,"Snell,Tony",2019,4.490335749918707
Milwaukee Bucks,"Teletović,Mirza",2018,0.6965814082264805
Milwaukee Bucks,"Terry,Jason",2018,1.9459740371266485
Milwaukee Bucks,"Vaughn,Rashad",2018,0.5981187150560837
Milwaukee Bucks,"Williams,Marvin",2020,0.44687024388454305
Milwaukee Bucks,"Wilson,D.J.",2018,0.19338468630880373
Milwaukee Bucks,"Wilson,D.J.",2019,3.2102989011354275
Milwaukee Bucks,"Wilson,D.J.",2020,1.1780892475007456
Milwaukee Bucks,"Wood,Christian",2019,0.3683215514379776
Milwaukee Bucks,"Zeller,Tyler",2018,1.1100258197379458
Milwaukee Bucks,"İlyasova,Ersan",2019,5.0927977785319705
Milwaukee Bucks,"İlyasova,Ersan",2020,3.6423949486636396
Minnesota Timberwolves,"Aldrich,Cole",2018,0.1356039324924323
Minnesota Timberwolves,"Bates-Diop,Keita",2019,1.741206587715555
Minnesota Timberwolves,"Bates-Diop,Keita",2020,2.7370410880922296
Minnesota Timberwolves,"Bayless,Jerryd",2019,2.568501979431835
Minnesota Timberwolves,"Beasley,Malik",2020,2.9550836706577672
Minnesota Timberwolves,"Bell,Jordan",2020,0.7638948722553498
Minnesota Timberwolves,"Bjelica,Nemanja",2018,4.570088668099368
Minnesota Timberwolves,"Brooks,Aaron",2018,0.762296164653825
Minnesota Timberwolves,"Brown,Anthony",2018,0.01847357243623955
Minnesota Timberwolves,"Butler,Jimmy",2018,14.180769886352264
Minnesota Timberwolves,"Butler,Jimmy",2019,2.1774363022345407
Minnesota Timberwolves,"Canaan,Isaiah",2019,0.3756370631343424
Minnesota Timberwolves,"Covington,Robert",2019,3.2819466638774255
Minnesota Timberwolves,"Covington,Robert",2020,6.572200033187207
Minnesota Timberwolves,"Crabbe,Allen",2020,0.3572285537258875
Minnesota Timberwolves,"Crawford,Jamal",2018,9.832341874110238
Minnesota Timberwolves,"Creek,Mitch",2019,0.06500804814622617
Minnesota Timberwolves,"Culver,Jarrett",2020,6.583472410913175
Minnesota Timberwolves,"Deng,Luol",2019,1.5086327855658248
Minnesota Timberwolves,"Dieng,Gorgui",2018,4.672197579145978
Minnesota Timberwolves,"Dieng,Gorgui",2019,4.707859172265918
Minnesota Timberwolves,"Dieng,Gorgui",2020,3.3875597707986196
Minnesota Timberwolves,"Evans,Jacob",2020,0.008375604380903946
Minnesota Timberwolves,"Georges-Hunt,Marcus",2018,0.5240536193175371
Minnesota Timberwolves,"Gibson,Taj",2018,8.766710263515096
Minnesota Timberwolves,"Gibson,Taj",2019,6.176838941502097
Minnesota Timberwolves,"Graham,Treveon",2020,1.8071734437777132
Minnesota Timberwolves,"Hernangómez,Juan",2020,1.7969448448920795
Minnesota Timberwolves,"Johnson,James",2020,1.7156775628178098
Minnesota Timberwolves,"Jones,Tyus",2018,4.398318075163585
Minnesota Timberwolves,"Jones,Tyus",2019,5.35508076195035
Minnesota Timberwolves,"Layman,Jake",2020,2.1485059925476424
Minnesota Timberwolves,"Martin,Kelan",2020,2.197951232072691
Minnesota Timberwolves,"McLaughlin,Jordan",2020,2.369537623381894
Minnesota Timberwolves,"Muhammad,Shabazz",2018,1.2895101395059367
Minnesota Timberwolves,"Napier,Shabazz",2020,3.9405811685563124
Minnesota Timberwolves,"Nowell,Jaylen",2020,0.6334074164361579
Minnesota Timberwolves,"Nunnally,James",2019,0.2657595033115252
Minnesota Timberwolves,"Okogie,Josh",2019,6.380410817616563
Minnesota Timberwolves,"Okogie,Josh",2020,5.265410111547341
Minnesota Timberwolves,"Patton,Justin",2018,0.017457161825838362
Minnesota Timberwolves,"Reid,Naz",2020,2.753897472862818
Minnesota Timberwolves,"Reynolds,Cameron",2019,0.9431741758918
Minnesota Timberwolves,"Rose,Derrick",2018,1.3314324069218277
Minnesota Timberwolves,"Rose,Derrick",2019,9.638738310325426
Minnesota Timberwolves,"Russell,D'Angelo",2020,3.0015742709045776
Minnesota Timberwolves,"Teague,Jeff",2018,11.591388907276999
Minnesota Timberwolves,"Teague,Jeff",2019,5.768422016041194
Minnesota Timberwolves,"Teague,Jeff",2020,4.729334569615632
Minnesota Timberwolves,"Terrell,Jared",2019,0.42754272433191737
Minnesota Timberwolves,"Tolliver,Anthony",2019,3.5582916214754454
Minnesota Timberwolves,"Towns,Karl-Anthony",2018,16.864520566009926
Minnesota Timberwolves,"Towns,Karl-Anthony",2019,17.984890467526352
Minnesota Timberwolves,"Towns,Karl-Anthony",2020,8.829334805205852
Minnesota Timberwolves,"Vanderbilt,Jarred",2020,0.02516104524499315
Minnesota Timberwolves,"Vonleh,Noah",2020,1.0094776688424996
Minnesota Timberwolves,"Wiggins,Andrew",2018,17.042675753193816
Minnesota Timberwolves,"Wiggins,Andrew",2019,15.132755657040605
