Team,Name,Season,WP_adj_season
Sacramento Kings,"Fox,De'Aaron",2019,7.827218143009084
Sacramento Kings,"Fox,De'Aaron",2020,6.316285555059698
Sacramento Kings,"Gabriel,Wenyen",2020,-0.39129040532661563
Sacramento Kings,"Giles,Harry",2019,-0.9663553571869075
Sacramento Kings,"Giles,Harry",2020,-0.21019913448400443
Sacramento Kings,"Guy,Kyle",2020,-0.038257392205582164
Sacramento Kings,"Hayes,Nigel",2018,-0.037385510886899204
Sacramento Kings,"Hield,Buddy",2018,5.712095484943069
Sacramento Kings,"Hield,Buddy",2019,9.375607886611753
Sacramento Kings,"Hield,Buddy",2020,8.804804202763371
Sacramento Kings,"Hill,George",2018,1.1076773169093699
Sacramento Kings,"Holmes,Richaun",2020,1.0280711987647597
Sacramento Kings,"Jackson,Justin",2018,0.05870791424769256
Sacramento Kings,"Jackson,Justin",2019,-0.951412617943149
Sacramento Kings,"James,Justin",2020,-0.5563676789903659
Sacramento Kings,"Jeffries,DaQuan",2020,-0.4018337162510354
Sacramento Kings,"Johnson,B.J.",2019,-0.16619704755187853
Sacramento Kings,"Joseph,Cory",2020,-0.33688007440081413
Sacramento Kings,"Koufos,Kosta",2018,-1.3359503794763492
Sacramento Kings,"Koufos,Kosta",2019,-2.204662863948733
Sacramento Kings,"Labissière,Skal",2018,1.0879348508233664
Sacramento Kings,"Labissière,Skal",2019,-0.6562639250293666
Sacramento Kings,"Len,Alex",2020,-0.1408408470323759
Sacramento Kings,"Mason,Frank",2018,1.0644515516961046
Sacramento Kings,"Mason,Frank",2019,-0.8651506396452182
Sacramento Kings,"McLemore,Ben",2019,-0.751116766022034
Sacramento Kings,"Mika,Eric",2020,-0.08635232586335559
Sacramento Kings,"Papagiannis,Georgios",2018,-0.8264404737936972
Sacramento Kings,"Parker,Jabari",2020,-0.015419966306770075
Sacramento Kings,"Randolph,Zach",2018,4.451287067203972
Sacramento Kings,"Richardson,Malachi",2018,-0.7998775284025846
Sacramento Kings,"Sampson,JaKarr",2018,-0.41515152895574425
Sacramento Kings,"Shumpert,Iman",2019,0.4416723965557229
Sacramento Kings,"Swanigan,Caleb",2019,-0.3466088805241777
Sacramento Kings,"Swanigan,Caleb",2020,-0.21644433489175524
Sacramento Kings,"Temple,Garrett",2018,1.148357157293006
Sacramento Kings,"Tolliver,Anthony",2020,-0.5465103439850791
Sacramento Kings,"Williams,Troy",2019,-0.9595060668722758
San Antonio Spurs,"Aldridge,LaMarcus",2018,12.237264699996228
San Antonio Spurs,"Aldridge,LaMarcus",2019,11.63599226281691
San Antonio Spurs,"Aldridge,LaMarcus",2020,6.559132565208729
San Antonio Spurs,"Anderson,Kyle",2018,1.0286498907504258
San Antonio Spurs,"Belinelli,Marco",2019,2.9761968058148707
San Antonio Spurs,"Belinelli,Marco",2020,-0.11368561040267086
San Antonio Spurs,"Bertāns,Dāvis",2018,-0.24236319009618013
San Antonio Spurs,"Bertāns,Dāvis",2019,0.43966970524540466
San Antonio Spurs,"Carroll,DeMarre",2020,-0.8285712168845423
San Antonio Spurs,"Costello,Matt",2018,-0.169296464421295
San Antonio Spurs,"Cunningham,Dante",2019,-2.9383491880701738
San Antonio Spurs,"DeRozan,DeMar",2019,13.204617049045405
San Antonio Spurs,"DeRozan,DeMar",2020,9.459120094691476
San Antonio Spurs,"Eubanks,Drew",2019,-0.8953234557373201
San Antonio Spurs,"Eubanks,Drew",2020,-0.37003295620192567
San Antonio Spurs,"Forbes,Bryn",2018,0.5814814498014357
San Antonio Spurs,"Forbes,Bryn",2019,3.9891000362464673
San Antonio Spurs,"Forbes,Bryn",2020,3.080968242119862
San Antonio Spurs,"Gasol,Pau",2018,3.4015469430378493
San Antonio Spurs,"Gasol,Pau",2019,-1.0177715039516335
San Antonio Spurs,"Gay,Rudy",2018,3.1626680007797274
San Antonio Spurs,"Gay,Rudy",2019,4.87570934304069
San Antonio Spurs,"Gay,Rudy",2020,2.573770733811391
San Antonio Spurs,"Ginóbili,Manu",2018,2.045602294180991
San Antonio Spurs,"Green,Danny",2018,2.40578669844433
San Antonio Spurs,"Hilliard,Darrun",2018,-0.7362385279041433
San Antonio Spurs,"Johnson,Keldon",2020,-0.23372269476544463
San Antonio Spurs,"Lauvergne,Joffrey",2018,-1.126531956539503
San Antonio Spurs,"Leonard,Kawhi",2018,1.2038465997823442
San Antonio Spurs,"Lyles,Trey",2020,-0.08037031267623021
San Antonio Spurs,"Metu,Chimezie",2019,-1.1115890617536086
San Antonio Spurs,"Metu,Chimezie",2020,-0.9724522621836245
San Antonio Spurs,"Mills,Patty",2018,3.6128218084821637
San Antonio Spurs,"Mills,Patty",2019,2.417571923800208
San Antonio Spurs,"Mills,Patty",2020,3.1937134362990256
San Antonio Spurs,"Motiejūnas,Donatas",2019,-0.45152327043728546
San Antonio Spurs,"Murray,Dejounte",2018,2.236324935776828
San Antonio Spurs,"Murray,Dejounte",2020,2.764743199203053
San Antonio Spurs,"Parker,Tony",2018,1.0456516760036818
San Antonio Spurs,"Paul,Brandon",2018,-1.2922015423972302
San Antonio Spurs,"Pondexter,Quincy",2019,-1.9803590811010685
San Antonio Spurs,"Pöltl,Jakob",2019,-2.912078195463325
San Antonio Spurs,"Pöltl,Jakob",2020,-1.2876979795948562
San Antonio Spurs,"Walker,Lonnie",2019,-0.576751379914826
San Antonio Spurs,"Walker,Lonnie",2020,-0.37075100434484903
San Antonio Spurs,"Weatherspoon,Quinndary",2020,-0.10346604919800531
San Antonio Spurs,"White,Derrick",2018,-0.19008739640773425
San Antonio Spurs,"White,Derrick",2019,3.253114894888225
San Antonio Spurs,"White,Derrick",2020,2.552288811449371
San Antonio Spurs,"Šamanić,Luka",2020,-0.026077166502903634
Toronto Raptors,"Anunoby,OG",2018,-0.04073284017065883
Toronto Raptors,"Anunoby,OG",2019,0.38457973495799447
Toronto Raptors,"Anunoby,OG",2020,2.7365196695960936
Toronto Raptors,"Boucher,Chris",2019,-0.5847725511423016
Toronto Raptors,"Boucher,Chris",2020,-0.06552204432594955
Toronto Raptors,"Brissett,Oshae",2020,-0.7974789024233135
Toronto Raptors,"Brown,Lorenzo",2018,-0.3620673602924329
Toronto Raptors,"Brown,Lorenzo",2019,-0.6710011495838302
Toronto Raptors,"Caboclo,Bruno",2018,0.02054559566195642
Toronto Raptors,"Davis,Terence",2020,1.0082532587648345
Toronto Raptors,"DeRozan,DeMar",2018,16.602602506838384
Toronto Raptors,"Gasol,Marc",2019,2.5116814459952352
Toronto Raptors,"Gasol,Marc",2020,0.9904618994365365
Toronto Raptors,"Green,Danny",2019,3.544591512497896
Toronto Raptors,"Hayes,Nigel",2018,-0.07054561243018065
Toronto Raptors,"Hernandez,Dewan",2020,-0.12059028790950083
Toronto Raptors,"Hollis-Jefferson,Rondae",2020,0.06567331261207479
Toronto Raptors,"Ibaka,Serge",2018,5.798831580835553
Toronto Raptors,"Ibaka,Serge",2019,6.979276668433451
Toronto Raptors,"Ibaka,Serge",2020,4.919088253344863
Toronto Raptors,"Johnson,Stanley",2020,-0.365768898659799
Toronto Raptors,"Leonard,Kawhi",2019,18.180279797147627
Toronto Raptors,"Lin,Jeremy",2019,0.9586952371051797
Toronto Raptors,"Lowry,Kyle",2018,9.861809053029821
Toronto Raptors,"Lowry,Kyle",2019,8.56519030821233
Toronto Raptors,"Lowry,Kyle",2020,7.793628574881274
Toronto Raptors,"Loyd,Jordan",2019,-0.21646989933221178
Toronto Raptors,"McCaw,Patrick",2019,-0.6565563485103736
Toronto Raptors,"McCaw,Patrick",2020,-0.7114213219756362
Toronto Raptors,"McKinnie,Alfonzo",2018,-0.253989098700471
Toronto Raptors,"Meeks,Jodie",2019,-0.10806514917875412
Toronto Raptors,"Miles,C.J.",2018,3.828788589595204
Toronto Raptors,"Miles,C.J.",2019,-0.33056032336967833
Toronto Raptors,"Miller,Malcolm",2018,-0.4848706034903426
Toronto Raptors,"Miller,Malcolm",2019,-0.013847200356716535
Toronto Raptors,"Miller,Malcolm",2020,-0.5958329208346336
Toronto Raptors,"Monroe,Greg",2019,-1.0135069026130747
Toronto Raptors,"Moreland,Eric",2019,-0.1395517994489411
Toronto Raptors,"Nogueira,Lucas",2018,-0.27595727311146484
Toronto Raptors,"Ponds,Shamorie",2020,-0.0909576001449119
Toronto Raptors,"Powell,Norman",2018,0.3009525597390076
Toronto Raptors,"Powell,Norman",2019,1.8800095217843364
Toronto Raptors,"Powell,Norman",2020,4.408648481014204
Toronto Raptors,"Pöltl,Jakob",2018,-0.8410140644637685
Toronto Raptors,"Richardson,Malachi",2018,0.0018186830305268187
Toronto Raptors,"Richardson,Malachi",2019,-0.7290201479232635
Toronto Raptors,"Siakam,Pascal",2018,1.0331444241412322
Toronto Raptors,"Siakam,Pascal",2019,11.004093187906678
Toronto Raptors,"Siakam,Pascal",2020,10.419056213334672
Toronto Raptors,"Thomas,Matt",2020,-0.2544611341941088
Toronto Raptors,"Valančiūnas,Jonas",2018,5.032965011499327
Toronto Raptors,"Valančiūnas,Jonas",2019,1.498339526902081
Toronto Raptors,"VanVleet,Fred",2018,2.5771229785231964
Toronto Raptors,"VanVleet,Fred",2019,4.464072418560596
Toronto Raptors,"VanVleet,Fred",2020,6.640295253898116
Toronto Raptors,"Watson,Paul",2020,-0.015229767857612792
Toronto Raptors,"Wright,Delon",2018,2.167734163793607
Toronto Raptors,"Wright,Delon",2019,0.0342821754089839
Utah Jazz,"Allen,Grayson",2019,0.32641711551537056
Utah Jazz,"Bogdanović,Bojan",2020,9.657849414652354
Utah Jazz,"Bradley,Tony",2018,-0.534507303929311
Utah Jazz,"Bradley,Tony",2019,-0.03668802506810424
Utah Jazz,"Bradley,Tony",2020,-1.3717491173977976
Utah Jazz,"Brantley,Jarrell",2020,-0.20348942910372386
Utah Jazz,"Burks,Alec",2018,2.9416563423342
Utah Jazz,"Burks,Alec",2019,0.6349335235658362
Utah Jazz,"Cavanaugh,Tyler",2019,-0.20965797240340267
Utah Jazz,"Clarkson,Jordan",2020,2.9804447629842032
Utah Jazz,"Conley,Mike",2020,3.99997579390662
Utah Jazz,"Crowder,Jae",2018,3.2930342395431733
Utah Jazz,"Crowder,Jae",2019,6.352530789505965
Utah Jazz,"Davis,Ed",2020,-0.9322656542890657
Utah Jazz,"Exum,Dante",2018,0.6640166983576699
Utah Jazz,"Exum,Dante",2019,0.7697117452663502
Utah Jazz,"Exum,Dante",2020,-0.31992081944161777
Utah Jazz,"Favors,Derrick",2018,5.050682653046504
Utah Jazz,"Favors,Derrick",2019,3.962192562285275
Utah Jazz,"Gobert,Rudy",2018,5.40613166670632
Utah Jazz,"Gobert,Rudy",2019,6.8342636944722495
Utah Jazz,"Gobert,Rudy",2020,4.461051943812133
Utah Jazz,"Green,Jeff",2020,1.3160355182861394
Utah Jazz,"Hood,Rodney",2018,4.915026526134339
Utah Jazz,"Ingles,Joe",2018,6.854289056461798
Utah Jazz,"Ingles,Joe",2019,6.574830506002113
Utah Jazz,"Ingles,Joe",2020,3.140532389036032
Utah Jazz,"Jerebko,Jonas",2018,-0.09308590386476831
Utah Jazz,"Johnson,Joe",2018,1.1236648518555246
Utah Jazz,"Kidd,Stanton",2020,0.01605906325467961
Utah Jazz,"Korver,Kyle",2019,2.396084405658158
Utah Jazz,"McCree,Erik",2018,-0.05532063998075286
Utah Jazz,"Mitchell,Donovan",2018,16.204426085697115
Utah Jazz,"Mitchell,Donovan",2019,17.292732611234
Utah Jazz,"Mitchell,Donovan",2020,12.775730771503197
Utah Jazz,"Mitrou-Long,Naz",2018,-0.11770609670777778
Utah Jazz,"Mitrou-Long,Naz",2019,-0.3131320199600432
Utah Jazz,"Morgan,Juwan",2020,-0.5831760813586422
Utah Jazz,"Mudiay,Emmanuel",2020,1.2935892899102872
Utah Jazz,"Neto,Raul",2018,0.044437178708404704
Utah Jazz,"Neto,Raul",2019,0.40046582504745987
Utah Jazz,"Niang,Georges",2018,-0.11401865411246116
Utah Jazz,"Niang,Georges",2019,-0.2145876507173987
Utah Jazz,"Niang,Georges",2020,0.25251160824324753
Utah Jazz,"O'Neale,Royce",2018,0.556757175778998
Utah Jazz,"O'Neale,Royce",2019,0.5236077556331844
Utah Jazz,"O'Neale,Royce",2020,0.6156475564859062
Utah Jazz,"Oni,Miye",2020,-0.1950721629842951
Utah Jazz,"Rubio,Ricky",2018,8.322915566738192
Utah Jazz,"Rubio,Ricky",2019,6.6920042668055615
Utah Jazz,"Sefolosha,Thabo",2018,1.1361878220315758
Utah Jazz,"Sefolosha,Thabo",2019,-0.8749316871169567
Utah Jazz,"Stockton,David",2018,-0.02612930495083209
Utah Jazz,"Tucker,Rayjon",2020,-0.5499340938948497
Utah Jazz,"Udoh,Ekpe",2018,-1.4026618261868606
Utah Jazz,"Udoh,Ekpe",2019,-1.512722549433488
Utah Jazz,"Williams-Goss,Nigel",2020,-0.20481805251153926
Utah Jazz,"Wolters,Nate",2018,-0.2634996191116633
Washington Wizards,"Ariza,Trevor",2019,3.102278705115962
Washington Wizards,"Baker,Ron",2019,-0.03687839082427377
Washington Wizards,"Beal,Bradley",2018,15.13836365148302
Washington Wizards,"Beal,Bradley",2019,14.78598043478231
Washington Wizards,"Beal,Bradley",2020,12.944456974717593
Washington Wizards,"Bertāns,Dāvis",2020,3.2674374118339324
Washington Wizards,"Bonga,Isaac",2020,-3.2809377615765505
Washington Wizards,"Brown,Troy",2019,-1.826783074849154
Washington Wizards,"Brown,Troy",2020,0.38927483457181417
Washington Wizards,"Bryant,Thomas",2019,0.30854566756526985
Washington Wizards,"Bryant,Thomas",2020,0.5273613445769404
Washington Wizards,"Chiozza,Chris",2020,-0.5038861848511402
Washington Wizards,"Dekker,Sam",2019,-1.03204536144646
Washington Wizards,"Frazier,Tim",2018,-2.0859283834920674
Washington Wizards,"Gortat,Marcin",2018,0.8119634050475977
Washington Wizards,"Green,Jeff",2019,2.886756585375744
Washington Wizards,"Hachimura,Rui",2020,1.6886785444106969
Washington Wizards,"Howard,Dwight",2019,0.27131492263119633
Washington Wizards,"Jenkins,John",2019,-0.16467305714383002
Washington Wizards,"Johnson,Wesley",2019,-0.3833388010291699
Washington Wizards,"Lawson,Ty",2018,0.009763711866109623
Washington Wizards,"Mahinmi,Ian",2018,-2.949118271562013
Washington Wizards,"Mahinmi,Ian",2019,-1.3715062196802026
Washington Wizards,"Mahinmi,Ian",2020,-1.0251629104025022
Washington Wizards,"Mathews,Garrison",2020,-0.5818370884659319
Washington Wizards,"McCullough,Chris",2018,-0.9446618097125403
Washington Wizards,"McRae,Jordan",2019,-0.5796903215743671
Washington Wizards,"McRae,Jordan",2020,1.4834488848806175
Washington Wizards,"Meeks,Jodie",2018,0.02640072686107609
Washington Wizards,"Miles,C.J.",2020,-0.27944310637773223
Washington Wizards,"Morris,Markieff",2018,3.572268283557109
Washington Wizards,"Morris,Markieff",2019,1.2832859632580824
Washington Wizards,"Napier,Shabazz",2020,0.589531122161196
Washington Wizards,"Oubre,Kelly",2018,4.697204282385214
Washington Wizards,"Oubre,Kelly",2019,1.8497977462983684
Washington Wizards,"Parker,Jabari",2019,1.711782524842623
Washington Wizards,"Pasečņiks,Anžejs",2020,-0.9556799864745142
Washington Wizards,"Payton,Gary",2019,-0.029639124758820537
Washington Wizards,"Payton,Gary",2020,-1.210281558312031
Washington Wizards,"Porter,Otto",2018,6.046245308650984
Washington Wizards,"Porter,Otto",2019,2.210372074829714
Washington Wizards,"Portis,Bobby",2019,1.55749898799687
Washington Wizards,"Randle,Chasson",2019,-1.6546165949064608
Washington Wizards,"Rivers,Austin",2019,0.27873766412734224
Washington Wizards,"Robinson,Devin",2018,-0.13720150231648925
Washington Wizards,"Robinson,Devin",2019,-0.3628611178526875
Washington Wizards,"Robinson,Jerome",2020,-0.22171984431471198
Washington Wizards,"Robinson,Justin",2020,-0.46790507871074705
Washington Wizards,"Satoranský,Tomáš",2018,-0.7534740233164775
Washington Wizards,"Satoranský,Tomáš",2019,-0.003125413202611532
Washington Wizards,"Schofield,Admiral",2020,-1.1397201407108912
Washington Wizards,"Scott,Mike",2018,1.0786021575868978
Washington Wizards,"Sessions,Ramon",2018,0.06774464206488359
Washington Wizards,"Smith,Ish",2020,1.5240714932650041
Washington Wizards,"Smith,Jason",2018,-0.8232449693255725
Washington Wizards,"Smith,Jason",2019,-0.32594456752450757
Washington Wizards,"Thomas,Isaiah",2020,1.6815689526761437
Washington Wizards,"Wagner,Moritz",2020,-0.47821941011432817
Washington Wizards,"Wall,John",2018,8.334364284861767
Washington Wizards,"Wall,John",2019,5.354707206602199
Washington Wizards,"White,Okaro",2019,-0.2273709308326219
Washington Wizards,"Williams,Johnathan",2020,-0.504733595707803
