Team,Season,Date,Year,ID Partido,Local,Opponent,Team Points,Opponent Points,Result,Name,Reason
Philadelphia 76ers,2012,Mar 31,2012,/boxscores/201203310PHI.html,False,Atlanta Hawks,95,90,W,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Mar 31,2012,/boxscores/201203310PHI.html,False,Atlanta Hawks,95,90,W,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 3,2012,/boxscores/201204030MIA.html,False,Miami Heat,93,99,L,"Young,Sam",Did Not Play
Philadelphia 76ers,2012,Apr 3,2012,/boxscores/201204030MIA.html,False,Miami Heat,93,99,L,"Vučević,Nikola",Did Not Play
Philadelphia 76ers,2012,Apr 3,2012,/boxscores/201204030MIA.html,False,Miami Heat,93,99,L,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 3,2012,/boxscores/201204030MIA.html,False,Miami Heat,93,99,L,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 3,2012,/boxscores/201204030MIA.html,False,Miami Heat,93,99,L,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 4,2012,/boxscores/201204040PHI.html,False,Toronto Raptors,78,99,L,"Young,Sam",Did Not Play
Philadelphia 76ers,2012,Apr 4,2012,/boxscores/201204040PHI.html,False,Toronto Raptors,78,99,L,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 4,2012,/boxscores/201204040PHI.html,False,Toronto Raptors,78,99,L,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 7,2012,/boxscores/201204070PHI.html,False,Orlando Magic,82,88,L,"Young,Sam",Did Not Play
Philadelphia 76ers,2012,Apr 7,2012,/boxscores/201204070PHI.html,False,Orlando Magic,82,88,L,"Vučević,Nikola",Did Not Play
Philadelphia 76ers,2012,Apr 7,2012,/boxscores/201204070PHI.html,False,Orlando Magic,82,88,L,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 7,2012,/boxscores/201204070PHI.html,False,Orlando Magic,82,88,L,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 8,2012,/boxscores/201204080BOS.html,False,Boston Celtics,79,103,W,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 10,2012,/boxscores/201204100NJN.html,False,New Jersey Nets,107,88,L,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 10,2012,/boxscores/201204100NJN.html,False,New Jersey Nets,107,88,L,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 11,2012,/boxscores/201204110TOR.html,False,Toronto Raptors,93,75,W,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 11,2012,/boxscores/201204110TOR.html,False,Toronto Raptors,93,75,W,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 11,2012,/boxscores/201204110TOR.html,False,Toronto Raptors,93,75,W,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 13,2012,/boxscores/201204130PHI.html,False,New Jersey Nets,89,95,L,"Young,Sam",Did Not Play
Philadelphia 76ers,2012,Apr 13,2012,/boxscores/201204130PHI.html,False,New Jersey Nets,89,95,L,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 13,2012,/boxscores/201204130PHI.html,False,New Jersey Nets,89,95,L,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 13,2012,/boxscores/201204130PHI.html,False,New Jersey Nets,89,95,L,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 16,2012,/boxscores/201204160ORL.html,False,Orlando Magic,100,113,L,"Young,Sam",Did Not Play
Philadelphia 76ers,2012,Apr 16,2012,/boxscores/201204160ORL.html,False,Orlando Magic,100,113,L,"Vučević,Nikola",Did Not Play
Philadelphia 76ers,2012,Apr 16,2012,/boxscores/201204160ORL.html,False,Orlando Magic,100,113,L,"Brackins,Craig",Did Not Play
Philadelphia 76ers,2012,Apr 16,2012,/boxscores/201204160ORL.html,False,Orlando Magic,100,113,L,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 16,2012,/boxscores/201204160ORL.html,False,Orlando Magic,100,113,L,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 17,2012,/boxscores/201204170PHI.html,False,Indiana Pacers,97,102,W,"Young,Sam",Did Not Play
Philadelphia 76ers,2012,Apr 17,2012,/boxscores/201204170PHI.html,False,Indiana Pacers,97,102,W,"Brackins,Craig",Not With Team
Philadelphia 76ers,2012,Apr 17,2012,/boxscores/201204170PHI.html,False,Indiana Pacers,97,102,W,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 17,2012,/boxscores/201204170PHI.html,False,Indiana Pacers,97,102,W,"Allen,Lavoy",Did Not Play
Philadelphia 76ers,2012,Apr 18,2012,/boxscores/201204180CLE.html,False,Cleveland Cavaliers,103,87,L,"Brackins,Craig",Not With Team
Philadelphia 76ers,2012,Apr 18,2012,/boxscores/201204180CLE.html,False,Cleveland Cavaliers,103,87,L,"Battie,Tony",Did Not Play
Philadelphia 76ers,2012,Apr 21,2012,/boxscores/201204210IND.html,False,Indiana Pacers,109,106,W,"Young,Sam",Did Not Play
